ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
545;85455.0;TR108/00159;ATM;Validé;Saint Louis;2024-11-03 13:15:00;80000.0;Normal
10270;8507102.0;TR211/00108;ATM;Validé;Kolda;2024-11-03 12:20:00;4000.0;Normal
10340;8501304.0;TR216/00197;ATM;Validé;Dakar;2024-11-03 12:00:00;52000.0;Normal
1002;851020.0;TR201/00077;ATM;Validé;Saint Louis;2024-11-03 11:15:00;11000.0;Suspect
536;85653.0;TR103/0060;Paiement en ligne;Validé;Dagana;2024-11-03 10:30:00;45000.0;Normal
10240;8541010.0;TR209/00082;ATM;Validé;Kaolack;2024-11-03 10:20:00;3800.0;Normal
1042;852104.0;TR219/067;ATM;En attente;Podor;2024-11-03 09:45:00;8000.0;Normal
10290;8510092.0;TR213/00102;Paiement électronique;Validé;Tambacounda;2024-11-03 09:45:00;160000.0;Normal
1028;851208.0;TR212/0052;ATM;Echoué;Dakar;2024-11-03 09:30:00;7000.0;Normal
1028;851208.0;TR212/0088;ATM;Echoué;Saint Louis;2024-11-03 09:30:00;9000.0;Normal
1028;851208.0;TR212/0124;ATM;Echoué;Saint Louis;2024-11-03 09:30:00;9000.0;Normal
1028;851208.0;TR212/0160;ATM;Echoué;Saint Louis;2024-11-03 09:30:00;10000.0;Normal
546;85654.0;TR108/00155;Paiement électronique;Echoué;Saint Louis;2024-11-02 14:30:00;100000.0;Normal
1037;851307.0;TR217/155;ATM;Validé;Diourbel;2024-11-02 12:00:00;4400.0;Normal
10290;8510092.0;TR213/00114;Paiement électronique;Validé;Tambacounda;2024-11-02 12:00:00;135000.0;Normal
1030;850103.0;TR212/0051;Paiement électronique;Validé;Foundiougne;2024-11-02 11:15:00;85000.0;Normal
1030;850103.0;TR212/0087;Paiement électronique;Validé;Thiès;2024-11-02 11:15:00;100000.0;Normal
1030;850103.0;TR212/0123;Paiement électronique;Validé;Thiès;2024-11-02 11:15:00;110000.0;Normal
1030;850103.0;TR212/0159;Paiement électronique;Validé;Thiès;2024-11-02 11:15:00;120000.0;Normal
100300;85001030.0;TR214/00086;ATM;Validé;Ziguinchor;2024-11-02 10:00:00;2800.0;Normal
534;85453.0;TR102/11-02-24;ATM;Validé;Dakar;2024-11-02 10:00:00;2500.0;Normal
1014;851041.0;TR205/00184;ATM;Validé;Saint Louis;2024-11-01 21:30:00;9000.0;Normal
1038;851083.0;TR217/078;Paiement électronique;En attente;Ziguinchor;2024-11-01 19:00:00;800000.0;Normal
10260;8510062.0;TR211/00104;Paiement en ligne;Validé;Dakar;2024-11-01 18:10:00;60000.0;Normal
515;85155.0;TR6/61;ATM;Validé;Tambacounda;2024-11-01 18:00:00;20000.0;Normal
50512;85123456.0;TR8GHN4E;ATM;Echoué;Ziguinchor;2024-11-01 18:00:00;3000.0;Suspect
542;85254.0;TR106/0142;Paiement en ligne;Validé;Kolda;2024-11-01 16:00:00;71440.0;Normal
50743;85458321.0;TR3GHJ8V;Paiement électronique;Validé;Kaffrine;2024-11-01 16:00:00;70000.0;Normal
10250;8512005.0;TR211/00100;ATM;Validé;Diourbel;2024-11-01 14:30:00;2500.0;Suspect
10230;8510320.0;TR209/00078;Paiement électronique;Validé;Diourbel;2024-11-01 14:30:00;72000.0;Normal
528;85852.0;TR011/0075;Paiement en ligne;Validé;Tambacounda;2024-11-01 14:30:00;8000000.0;Normal
1006;851060.0;TR203/0141;Paiement électronique;Validé;Kaolack;2024-11-01 14:15:00;150000.0;Suspect
545;85455.0;TR108/00151;ATM;Validé;Saint Louis;2024-11-01 14:00:00;70000.0;Normal
1004;851040.0;TR202/00081;Paiement en ligne;Validé;Tambacounda;2024-11-01 13:39:00;350000.0;Normal
1001;851100.0;TR201/00131;Paiement en ligne;Echoué;Thiès;2024-11-01 13:30:00;340000.0;Normal
516;85651.0;TR6/56;Paiement en ligne;Validé;Dakar;2024-11-01 12:30:00;70000.0;Normal
10280;8501208.0;TR213/00099;Paiement électronique;Echoué;Thiès;2024-11-01 12:00:00;110000.0;Normal
531;85351.0;TR101/00070;Paiement en ligne;Validé;Saint Louis;2024-11-01 11:30:00;11000.0;Normal
531;85351.0;TR101/00050;Paiement en ligne;Validé;Kaolack;2024-11-01 11:30:00;10000.0;Normal
1029;851092.0;TR212/0050;Paiement en ligne;Validé;Marie-Therese;2024-11-01 11:20:00;28000.0;Normal
1029;851092.0;TR212/0086;Paiement en ligne;Validé;Dakar;2024-11-01 11:20:00;30000.0;Normal
1029;851092.0;TR212/0122;Paiement en ligne;Validé;Dakar;2024-11-01 11:20:00;32000.0;Normal
1029;851092.0;TR212/0158;Paiement en ligne;Validé;Dakar;2024-11-01 11:20:00;34000.0;Normal
1017;851071.0;TR206/00113;ATM;Validé;Saint Louis;2024-11-01 11:15:00;8000.0;Normal
1022;851202.0;TR208/2967;ATM;Validé;Mbacké;2024-11-01 10:50:00;8000.0;Normal
1019;851901.0;TR207/000110;ATM;Validé;Dakar;2024-11-01 10:45:00;20000.0;Normal
1018;858101.0;TR206/00096;Paiement électronique;Echoué;Bambey;2024-11-01 10:45:00;300000.0;Suspect
10340;8501304.0;TR216/00089;ATM;Validé;Dakar;2024-11-01 10:00:00;18000.0;Normal
539;85359.0;TR105/0030;Paiement en ligne;Validé;Dakar;2024-11-01 10:00:00;90000.0;Normal
533;85353.0;TR102/11-01-24;ATM;Validé;Ziguinchor;2024-11-01 09:45:00;2000.0;Normal
527;85257.0;TR011/0069;ATM;Validé;Dakar;2024-11-01 09:45:00;20000.0;Normal
1035;851053.0;TR216/0102;Paiement en ligne;Validé;Saint Louis;2024-11-01 09:30:00;65000.0;Normal
552;85552.0;TR200/525252;ATM;Echoué;Dakar;2024-11-01 09:30:00;8000.0;Normal
532;85253.0;TR101/00076;Paiement en ligne;Validé;Thiès;2024-11-01 09:30:00;15000.0;Normal
547;85457.0;TR109/0143;Paiement électronique;Validé;Ziguinchor;2024-11-01 08:50:00;45000.0;Suspect
548;85854.0;TR109/0152;Paiement électronique;Validé;Ziguinchor;2024-11-01 08:50:00;40000.0;Suspect
511;85151.0;TR4/0057;ATM;Validé;Dakar;2024-11-01 08:45:00;9000.0;Normal
1015;855101.0;TR205/00136;Paiement en ligne;Validé;Kaolack;2024-11-01 08:30:00;110000.0;Normal
1010;851001.0;TR204/00119;Paiement électronique;Echoué;Bambey;2024-11-01 08:15:00;200000.0;Suspect
100280;85001208.0;TR214/00080;ATM;Validé;Dakar;2024-11-01 08:00:00;1800.0;Normal
1014;851041.0;TR205/00135;ATM;Validé;Saint Louis;2024-11-01 08:00:00;9000.0;Normal
1002;851020.0;TR201/00151;ATM;Validé;Kolda;2024-11-01 08:00:00;23000.0;Suspect
544;85254.0;TR107/0087;Paiement électronique;En attente;Kaolack;2024-11-01 08:00:00;95000.0;Normal
1013;851301.0;TR205/00134;Paiement électronique;Validé;Thiès;2024-11-01 07:30:00;190000.0;Normal
10390;8510390.0;TR218/0142;Paiement en ligne;Validé;Bambey;2024-10-31 20:00:00;47000.0;Normal
10308;8501083.0;TR218/0141;Paiement électronique;Echoué;Matam;2024-10-31 18:45:00;110000.0;Fraude
10037;8513007.0;TR218/0140;ATM;En attente;Louga;2024-10-31 17:30:00;9000.0;Normal
520;85052.0;TR8/0062;Paiement en ligne;Validé;Thiès;2024-10-31 15:45:00;24000.0;Normal
547;85457.0;TR109/0176;Paiement électronique;Echoué;Tambacounda;2024-10-31 14:45:00;42000.0;Normal
1016;851601.0;TR206/00088;Paiement en ligne;Echoué;Rufisque;2024-10-31 11:30:00;250000.0;Suspect
514;85451.0;TR5/0080;Paiement électronique;En attente;Kanel;2024-10-31 10:30:00;100000.0;Normal
10360;8501036.0;TR216/00196;Paiement électronique;Validé;Matam;2024-10-31 10:00:00;690000.0;Normal
100280;85001208.0;TR214/00161;ATM;Validé;Dakar;2024-10-31 10:00:00;2500.0;Normal
51234;859999.0;TR2GHJK1;Paiement électronique;Validé;Rufisque;2024-10-30 16:00:00;12000.0;Suspect
535;85355.0;TR103/0059;ATM;Validé;Bounkiling;2024-10-30 15:45:00;3000.0;Normal
52369;8542198.0;TR1CDFG7;ATM;Validé;Kaffrine;2024-10-30 15:00:00;8000.0;Normal
1018;858101.0;TR206/00084;ATM;Echoué;Podor;2024-10-30 14:15:00;220000.0;Suspect
50321;85458321.0;TR2POIU1;ATM;Validé;Thiès;2024-10-30 14:00:00;25000.0;Suspect
526;85652.0;TR010/0055;Paiement en ligne;Validé;Diourbel;2024-10-30 13:50:00;1200000.0;Normal
534;85453.0;TR102/10-30-24;Paiement en ligne;Validé;Saint Louis;2024-10-30 13:25:00;75000.0;Normal
50785;850578.0;TR3PQRS5;Paiement électronique;Validé;Tambacounda;2024-10-30 13:00:00;10000.0;Normal
1010;851001.0;TR204/00063;ATM;Validé;Louga;2024-10-30 12:30:00;3500.0;Normal
1011;851101.0;TR204_1/33;ATM;Validé;Saint Louis;2024-10-30 08:30:00;13000.0;Normal
1037;851307.0;TR217/077;ATM;Validé;Saint Louis;2024-10-29 15:45:00;3000.0;Normal
10360;8501036.0;TR216/00195;Paiement en ligne;En attente;Diourbel;2024-10-29 15:30:00;350000.0;Suspect
1041;851041.0;TR219/066;Paiement électronique;Validé;Mbour;2024-10-29 14:30:00;3000.0;Normal
1042;852104.0;TR219/124;Paiement en ligne;Validé;Kédougou;2024-10-29 11:15:00;14800.0;Normal
1003;851300.0;TR202/00080;ATM;Echoué;Saint Louis;2024-10-29 10:54:00;8000.0;Normal
1020;851002.0;TR207/000054;ATM;Validé;Tambacounda;2024-10-29 10:30:00;13000.0;Suspect
1039;851039.0;TR217/154;Paiement en ligne;Echoué;Kaolack;2024-10-29 09:15:00;65000.0;Normal
551;85551.0;TR200/515151;Paiement électronique;Validé;Matam;2024-10-28 19:45:00;110000.0;Suspect
513;85153.0;TR5/0079;Paiement en ligne;Echoué;Oussouye;2024-10-28 17:55:00;40000.0;Normal
1005;851500.0;TR203/0132;Paiement électronique;Validé;Dakar;2024-10-28 15:00:00;280000.0;Normal
1004;851040.0;TR202/00044;ATM;Validé;Fatick;2024-10-28 14:43:00;4000.0;Normal
1036;851036.0;TR216/0097;Paiement en ligne;Echoué;Dakar;2024-10-28 13:45:00;45000.0;Suspect
1006;851060.0;TR203/0124;ATM;Validé;Richard Toll;2024-10-28 13:45:00;3000.0;Normal
10270;8507102.0;TR211/00099;Paiement en ligne;Validé;Dakar;2024-10-28 11:00:00;90000.0;Normal
100280;85001208.0;TR214/00073;Paiement électronique;En attente;Rufisque;2024-10-28 11:00:00;50000.0;Suspect
543;85453.0;TR107/0083;Paiement en ligne;Validé;Ziguinchor;2024-10-28 09:00:00;48000.0;Normal
10220;8512020.0;TR209/00065;ATM;Validé;Kaolack;2024-10-28 09:00:00;11000.0;Suspect
533;85353.0;TR102/10-27-24;Paiement électronique;Validé;Dakar;2024-10-27 18:40:00;160000.0;Normal
1024;854101.0;TR208/1845;Paiement électronique;Validé;Oussouye;2024-10-27 16:25:00;750000.0;Normal
1021;851101.0;TR207/000109;Paiement en ligne;Validé;Kolda;2024-10-27 14:10:00;190000.0;Suspect
1017;851071.0;TR206/00080;ATM;Echoué;Kolda;2024-10-27 11:45:00;350000.0;Suspect
100280;85001208.0;TR214/00154;Paiement électronique;En attente;Rufisque;2024-10-27 11:00:00;62000.0;Suspect
519;85159.0;TR8/0061;ATM;Validé;Dakar;2024-10-27 09:00:00;10000.0;Normal
10360;8501036.0;TR216/00194;ATM;Validé;Kaolack;2024-10-27 09:00:00;24000.0;Normal
1038;851083.0;TR217/153;Paiement électronique;En attente;Ziguinchor;2024-10-26 18:30:00;860000.0;Normal
10390;8510390.0;TR218/0139;ATM;Validé;Diourbel;2024-10-26 15:15:00;22000.0;Normal
503;85503.0;TR00/0036;Paiement électronique;Echoué;Pikine;2024-10-26 15:10:00;90000.0;Normal
548;85854.0;TR109/0167;Paiement électronique;Echoué;Tambacounda;2024-10-26 14:15:00;35000.0;Normal
547;85457.0;TR109/0158;Paiement électronique;Echoué;Tambacounda;2024-10-26 14:15:00;40000.0;Normal
1009;851900.0;TR204/00118;Paiement en ligne;Validé;Vélingara;2024-10-26 14:00:00;125000.0;Normal
10308;8501083.0;TR218/0138;Paiement en ligne;Validé;Fatick;2024-10-26 14:00:00;65000.0;Normal
10037;8513007.0;TR218/0137;Paiement électronique;Echoué;Kaolack;2024-10-26 12:45:00;82000.0;Fraude
10230;8510320.0;TR209/00069;ATM;Validé;Ziguinchor;2024-10-26 12:15:00;5500.0;Suspect
10250;8512005.0;TR211/00091;ATM;Validé;Dakar;2024-10-26 09:20:00;4000.0;Normal
525;85255.0;TR010/0054;ATM;Validé;Tambacounda;2024-10-25 17:40:00;3000.0;Normal
100300;85001030.0;TR214/00079;Paiement en ligne;Validé;Kolda;2024-10-25 17:30:00;35000.0;Normal
1012;851021.0;TR204_1/32;Paiement en ligne;Validé;Thiès;2024-10-25 16:15:00;230000.0;Normal
548;85854.0;TR109/0151;Paiement en ligne;Validé;Saint Louis;2024-10-25 15:45:00;70000.0;Normal
547;85457.0;TR109/0142;Paiement en ligne;Validé;Saint Louis;2024-10-25 15:45:00;75000.0;Normal
50139;85893421.0;TR5MNK3H;Paiement électronique;Validé;Kaolack;2024-10-25 15:30:00;80000.0;Normal
1014;851041.0;TR205/00068;ATM;Validé;Saint Louis;2024-10-25 14:00:00;7000.0;Normal
514;85451.0;TR5/0078;ATM;Validé;Dahra;2024-10-25 13:40:00;180000.0;Suspect
50512;85123456.0;TR8VFR5L;ATM;Validé;Sédhiou;2024-10-25 12:45:00;15000.0;Normal
1040;851400.0;TR219/065;ATM;Echoué;Bambey;2024-10-25 12:15:00;2500.0;Suspect
52369;8542198.0;TR9QWERT;Paiement en ligne;Validé;Sédhiou;2024-10-25 12:00:00;15000.0;Normal
539;85359.0;TR105/0029;ATM;Validé;Tambacounda;2024-10-25 11:10:00;7000.0;Suspect
541;85451.0;TR106/0129;ATM;Echoué;Dakar;2024-10-25 11:00:00;12444.0;Suspect
50785;850578.0;TR8IJKL9;Paiement en ligne;En attente;Kolda;2024-10-25 11:00:00;4000.0;Normal
1001;851100.0;TR201/00130;ATM;Validé;Dakar;2024-10-25 11:00:00;17000.0;Normal
541;85451.0;TR106/0132;ATM;Validé;Tambacounda;2024-10-25 10:45:00;20444.0;Normal
1035;851053.0;TR216/0093;ATM;Echoué;Dakar;2024-10-25 10:45:00;9000.0;Suspect
10240;8541010.0;TR209/00073;ATM;Echoué;Dakar;2024-10-25 10:45:00;1800.0;Suspect
512;85251.0;TR4/0056;Paiement électronique;Validé;Ziguinchor;2024-10-25 10:30:00;12000.0;Suspect
51234;859999.0;TR5MNBA8;ATM;Echoué;Matam;2024-10-25 10:00:00;15000.0;Normal
50321;85458321.0;TR4JKLO5;Paiement électronique;Validé;Dakar;2024-10-25 10:00:00;12000.0;Normal
1009;851900.0;TR204/00062;Paiement électronique;Validé;Kédougou;2024-10-25 09:45:00;260000.0;Normal
502;85502.0;TR00/0035;Paiement en ligne;Validé;Bounkiling;2024-10-25 09:35:00;1500000.0;Normal
536;85653.0;TR103/0058;Paiement en ligne;En attente;Podor;2024-10-25 09:30:00;60000.0;Normal
10360;8501036.0;TR216/00088;Paiement électronique;Validé;Matam;2024-10-25 09:15:00;330000.0;Normal
1005;851500.0;TR203/0116;Paiement en ligne;Validé;Thiès;2024-10-25 09:15:00;100000.0;Normal
515;85155.0;TR6/55;ATM;Validé;Ziguinchor;2024-10-25 09:00:00;22000.0;Normal
531;85351.0;TR101/00049;Paiement électronique;En attente;Tambacounda;2024-10-25 09:00:00;8000.0;Normal
527;85257.0;TR011/0064;ATM;Echoué;Saint Louis;2024-10-25 09:00:00;9000.0;Suspect
531;85351.0;TR101/00069;Paiement électronique;En attente;Thiès;2024-10-25 09:00:00;9000.0;Normal
541;85451.0;TR106/0120;ATM;Echoué;Diourbel;2024-10-25 09:00:00;9744.0;Suspect
1023;851032.0;TR208/0723;Paiement en ligne;Echoué;Bignona;2024-10-25 07:00:00;25000.0;Normal
1039;851039.0;TR217/076;Paiement en ligne;Echoué;Thiès;2024-10-25 07:00:00;52000.0;Normal
503;85503.0;TR00/0034;ATM;En attente;Kaffrine;2024-10-24 21:00:00;10000.0;Normal
10260;8510062.0;TR211/00095;Paiement électronique;Validé;Dakar;2024-10-24 21:00:00;180000.0;Normal
100300;85001030.0;TR214/00160;Paiement en ligne;Validé;Kolda;2024-10-24 17:30:00;32000.0;Normal
1019;851901.0;TR207/000053;Paiement électronique;Validé;Dakar;2024-10-24 16:00:00;130000.0;Normal
1041;851041.0;TR219/123;Paiement électronique;Validé;Matam;2024-10-24 15:30:00;6000.0;Normal
10350;8501053.0;TR216/00193;Paiement électronique;Validé;Saint Louis;2024-10-24 15:00:00;570000.0;Normal
1017;851071.0;TR206/00092;ATM;Echoué;Pikine;2024-10-24 09:45:00;170000.0;Suspect
502;85502.0;TR00/0033;Paiement électronique;Validé;Sédhiou;2024-10-23 18:20:00;25000.0;Normal
520;85052.0;TR8/0060;Paiement électronique;Validé;Richard Toll;2024-10-23 18:00:00;800000.0;Normal
10360;8501036.0;TR216/00087;Paiement en ligne;En attente;Diourbel;2024-10-23 15:30:00;120000.0;Suspect
1022;851202.0;TR208/9601;ATM;Validé;Vélingara;2024-10-23 14:35:00;11000.0;Normal
10350;8501053.0;TR216/00192;Paiement en ligne;En attente;Kolda;2024-10-22 17:30:00;460000.0;Suspect
1003;851300.0;TR202/00079;Paiement électronique;En attente;Ziguinchor;2024-10-22 15:28:00;1000000.0;Fraude
1037;851307.0;TR217/152;ATM;Validé;Saint Louis;2024-10-22 14:15:00;3800.0;Normal
1016;851601.0;TR206/00076;ATM;Echoué;Ziguinchor;2024-10-22 12:30:00;280000.0;Suspect
1006;851060.0;TR203/0140;Paiement en ligne;Validé;Tambacounda;2024-10-22 11:30:00;65000.0;Suspect
50139;85893421.0;TR4XCB2N;Paiement en ligne;En attente;Kédougou;2024-10-22 11:15:00;35000.0;Normal
1038;851083.0;TR217/075;ATM;En attente;Tambacounda;2024-10-22 10:30:00;3400.0;Normal
50987;85342111.0;TR6LKU3Q;Paiement en ligne;Echoué;Tambacounda;2024-10-22 09:30:00;25000.0;Suspect
513;85153.0;TR5/0077;Paiement électronique;Validé;Linguère;2024-10-22 09:20:00;75000.0;Normal
1020;851002.0;TR207/000108;ATM;Validé;Tambacounda;2024-10-22 07:45:00;22000.0;Suspect
550;85055.0;TR110/00088;Paiement en ligne;Echoué;Fatick;2024-10-21 15:30:00;18000.0;Suspect
1034;851304.0;TR216/0089;Paiement électronique;Echoué;Dakar;2024-10-21 13:10:00;85000.0;Suspect
1010;851001.0;TR204/00117;ATM;Validé;Linguère;2024-10-21 11:30:00;4500.0;Normal
10390;8510390.0;TR218/0136;Paiement en ligne;En attente;Kolda;2024-10-21 10:30:00;115000.0;Suspect
1004;851040.0;TR202/00043;Paiement électronique;En attente;Louga;2024-10-21 10:07:00;850000.0;Suspect
10308;8501083.0;TR218/0135;Paiement électronique;Validé;Ziguinchor;2024-10-21 09:15:00;44000.0;Normal
10037;8513007.0;TR218/0134;ATM;Validé;Tambacounda;2024-10-21 08:00:00;16000.0;Normal
1014;851041.0;TR205/00183;Paiement électronique;Validé;Saint Louis;2024-10-20 21:00:00;350000.0;Normal
10270;8507102.0;TR211/00098;Paiement électronique;En attente;Thiès;2024-10-20 19:20:00;100000.0;Normal
1001;851100.0;TR201/00066;Paiement électronique;En attente;Diourbel;2024-10-20 17:30:00;9000000.0;Fraude
511;85151.0;TR4/0055;Paiement en ligne;Validé;Saint Louis;2024-10-20 17:15:00;7000.0;Normal
1001;851100.0;TR201/00095;Paiement en ligne;En attente;Tambacounda;2024-10-20 17:00:00;220000.0;Normal
551;85551.0;TR200/242424;Paiement électronique;Validé;Matam;2024-10-20 16:45:00;120000.0;Suspect
532;85253.0;TR101/00075;Paiement électronique;Echoué;Dakar;2024-10-20 16:45:00;6000.0;Normal
1036;851036.0;TR216/0096;ATM;Validé;Ziguinchor;2024-10-20 16:30:00;12000.0;Normal
51234;859999.0;TR2RSTU5;Paiement électronique;Validé;Rufisque;2024-10-20 16:00:00;10000.0;Suspect
550;85055.0;TR110/00048;Paiement en ligne;Echoué;Fatick;2024-10-20 15:30:00;17000.0;Suspect
542;85254.0;TR106/0124;Paiement en ligne;Echoué;Tambacounda;2024-10-20 15:30:00;117440.0;Fraude
52369;8542198.0;TR1OPQR4;ATM;Validé;Kaffrine;2024-10-20 15:00:00;15000.0;Normal
50987;85342111.0;TR9NMK4X;Paiement électronique;Validé;Matam;2024-10-20 14:30:00;90000.0;Normal
542;85254.0;TR106/0136;Paiement en ligne;Validé;Diourbel;2024-10-20 14:30:00;47440.0;Normal
1010;851001.0;TR204/00061;Paiement en ligne;Validé;Matam;2024-10-20 14:15:00;72000.0;Normal
1012;851021.0;TR204_1/31;Paiement électronique;Validé;Dakar;2024-10-20 14:00:00;300000.0;Suspect
50321;85458321.0;TR6RSTU8;ATM;Validé;Thiès;2024-10-20 14:00:00;20000.0;Normal
1013;851301.0;TR205/00059;ATM;Validé;Dakar;2024-10-20 13:30:00;5000.0;Normal
1015;855101.0;TR205/00075;Paiement en ligne;Validé;Kaolack;2024-10-20 13:30:00;115000.0;Normal
535;85355.0;TR103/0057;Paiement électronique;Echoué;Vélingara;2024-10-20 13:15:00;1800000.0;Fraude
50785;850578.0;TR8PQRS9;Paiement électronique;Validé;Tambacounda;2024-10-20 13:00:00;25000.0;Suspect
1002;851020.0;TR201/00076;Paiement électronique;En attente;Diourbel;2024-10-20 12:30:00;12000000.0;Normal
1002;851020.0;TR201/00110;Paiement en ligne;Validé;Thiès;2024-10-20 12:15:00;270000.0;Normal
526;85652.0;TR010/0053;Paiement électronique;Validé;Saint Louis;2024-10-20 11:50:00;14000000.0;Normal
10220;8512020.0;TR209/00064;Paiement électronique;En attente;Saint Louis;2024-10-20 11:45:00;65000.0;Normal
10350;8501053.0;TR216/00191;ATM;Validé;Ziguinchor;2024-10-20 11:30:00;21000.0;Normal
50462;850578.0;TR2CVD7S;Paiement électronique;En attente;Saint-Louis;2024-10-20 11:15:00;120000.0;Suspect
542;85254.0;TR106/0119;Paiement électronique;Validé;Kaolack;2024-10-20 11:00:00;37440.0;Normal
542;85254.0;TR106/0128;Paiement électronique;Validé;Diourbel;2024-10-20 11:00:00;10444.0;Normal
516;85651.0;TR6/54;Paiement électronique;Validé;Thiès;2024-10-20 10:45:00;300000.0;Normal
100290;85010092.0;TR214/00076;Paiement électronique;Validé;Kaolack;2024-10-20 10:45:00;80000.0;Normal
527;85257.0;TR011/0063;Paiement électronique;Validé;Tambacounda;2024-10-20 10:30:00;700000.0;Normal
1042;852104.0;TR219/064;Paiement en ligne;Validé;Louga;2024-10-20 10:00:00;4000.0;Normal
10360;8501036.0;TR216/00086;ATM;Validé;Kaolack;2024-10-20 10:00:00;11000.0;Normal
540;85054.0;TR105/0028;ATM;Validé;Kaolack;2024-10-20 10:00:00;10000.0;Normal
1006;851060.0;TR203/0123;Paiement électronique;Validé;Bambey;2024-10-20 09:00:00;200000.0;Normal
10250;8512005.0;TR211/00090;Paiement électronique;Echoué;Saint Louis;2024-10-19 17:50:00;120000.0;Suspect
1040;851400.0;TR219/122;ATM;Validé;Vélingara;2024-10-19 16:00:00;9200.0;Normal
514;85451.0;TR5/0076;Paiement en ligne;En attente;Kebemer;2024-10-19 15:00:00;30000.0;Normal
1021;851101.0;TR207/000052;Paiement électronique;Validé;Ziguinchor;2024-10-19 13:00:00;80000.0;Normal
519;85159.0;TR8/0059;Paiement en ligne;Validé;Dagana;2024-10-19 11:30:00;32000.0;Normal
1039;851039.0;TR217/151;Paiement en ligne;Echoué;Matam;2024-10-19 11:00:00;60000.0;Normal
100290;85010092.0;TR214/00157;Paiement électronique;Validé;Kaolack;2024-10-19 10:45:00;75000.0;Normal
1035;851053.0;TR216/0092;Paiement électronique;Validé;Louga;2024-10-18 18:15:00;50000.0;Normal
10230;8510320.0;TR209/00068;Paiement en ligne;Validé;Dakar;2024-10-18 17:30:00;52000.0;Normal
1037;851307.0;TR217/074;Paiement électronique;Validé;Diourbel;2024-10-18 17:00:00;740000.0;Normal
1005;851500.0;TR203/0115;ATM;Validé;Dakar;2024-10-18 16:30:00;2000.0;Normal
534;85453.0;TR102/10-18-24;Paiement électronique;Validé;Thiès;2024-10-18 15:55:00;190000.0;Normal
544;85254.0;TR107/0093;ATM;Validé;Podor;2024-10-18 13:30:00;18000.0;Normal
552;85552.0;TR200/505050;Paiement en ligne;En attente;Louga;2024-10-18 13:15:00;85000.0;Normal
100300;85001030.0;TR214/00078;ATM;Validé;Ziguinchor;2024-10-18 11:00:00;3000.0;Normal
1024;854101.0;TR208/8489;Paiement électronique;Validé;Guinguinéo;2024-10-18 09:10:00;800000.0;Normal
1005;851500.0;TR203/0131;Paiement en ligne;Validé;Toubacouta;2024-10-18 08:30:00;90000.0;Normal
